"CrossingID","StateName","Latitude","Longitude"
"930809P","NC","36.5168110","-076.1687690"
"930810J","NC","35.685031","-77.887761"
"930811R","NC","35.600081","-76.836448"
"930813E","NC","35.3762560","-083.2169100"
"930814L","NC","35.3987620","-083.1381140"
"930815T","NC","35.3986840","-083.1379760"
"930816A","NC","35.4018750","-083.1173780"
"930817G","NC","35.5113090","-082.503326"
"930818N","NC","36.2465250","-076.3992460"
"930819V","NC","36.1854150","-076.4781880"
"930820P","NC","36.5452820","-076.1883990"
"930821W","NC","35.116395","-78.964878"
"930822D","NC","35.134616","-78.975804"
"930823K","NC","35.1360250","-078.9774740"
"930824S","NC","35.136344","-78.979477"
"930825Y","NC","35.147940","-78.977425"
"930826F","NC","35.152460","-78.977481"
"930827M","NC","35.152294","-78.978392"
"930828U","NC","35.154022","-78.972520"
"930829B","NC","35.153963","-78.974226"
"930830V","NC","35.159293","-78.990731"
"930831C","NC","35.158151","-78.998490"
"930832J","NC","34.721099","-76.683035"
"930833R","NC","36.3542780","-076.8565820"
"930834X","NC","36.3528730","-076.8520200"
"930835E","NC","36.3516490","-076.8479320"
"930836L","NC","36.3504920","-076.8427840"
"930837T","NC","36.3495770","-076.8375950"
"930838A","NC","36.3488700","-076.8335430"
"930839G","NC","34.9956920","-078.2940280"
"930840B","NC","36.289762","-80.375972"
"930841H","NC","35.5080140","-082.9722920"
"930842P","NC","35.048072","-78.882057"
"930843W","NC","35.558310","-76.641261"
"930844D","NC","35.431186","-83.361404"
"930845K","NC","35.431401","-83.361461"
"930846S","NC","35.721057","-77.918239"
"930847Y","NC","35.720504","-77.916045"
"930848F","NC","34.966737","-79.216645"
"930849M","NC","35.372553","-83.566140"
"930850G","NC","35.204831","-83.811533"
"930851N","NC","35.195263","-083.854101"
"930852V","NC","35.195190","-083.854581"
"930853C","NC","35.187557","-083.895924"
"930854J","NC","35.3976200","-082.5033260"
"930855R","NC","35.122424","-084.002992"
"930856X","NC","35.119507","-084.006574"
"930857E","NC","35.114357","-084.012104"
"930859T","NC","35.109866","-084.017226"
"930860M","NC","35.100891","-084.028016"
"930861U","NC","35.039383","-78.890684"
"930862B","NC","35.029429","-79.032675"
"930863H","NC","36.089563","-76.582618"
"930864P","NC","35.781611","-78.512252"
"930865W","NC","35.783104","-78.573159"
"930866D","NC","35.751894","-78.023773"
"934622H","NC","35.3617580","-081.8429650"
"934623P","NC","35.3114175","-81.8563494"
"934624W","NC","35.3142781","-81.8564325"
"935051U","NC","35.1087643","-80.9283252"
"935052B","NC","35.118325","-80.931923"
"935053H","NC","35.125008","-80.932732"
"935083A","NC","35.9564080","-80.0080580"
"935085N","NC","35.1951999","-81.0092695"
"935086V","NC","35.3599527","-80.6242686"
"935087C","NC","35.270922","-81.218557"
"935088J","NC","35.186102","-81.411955"
"935093F","NC","35.2298412","-80.9780587"
"935094M","NC","35.2293810","-80.9778010"
"935095U","NC","35.2289710","-80.9776500"
"935096B","NC","35.2286280","-80.9773910"
"935099W","NC","36.0915333","-80.2195458"
"935366X","NC","36.135112","-80.094622"
"935367E","NC","36.1351671","-80.0939568"
"935368L","NC","35.3704139","-80.8258591"
"935369T","NC","35.3776412","-80.8302879"
"935370M","NC","35.381075","-80.832484"
"935371U","NC","36.0291362","-79.7799408"
"935391F","NC","35.761433","-78.658843"
"936078G","NC","35.63943","-80.252181"
"936079N","NC","35.63671","-80.250086"
"936089U","NC","35.2794040","-80.8760970"
"936679R","NC","35.2098677","-81.5244560"
"936680K","NC","35.2091343","-81.5247120"
"936681S","NC","35.2083253","-81.5250400"
"936682Y","NC","35.2590978","-081.5432230"
"936683F","NC","35.2790570","-81.5430360"
"936684M","NC","35.3009850","-81.5500190"
"936686B","NC","35.3269408","-81.6263370"
"936687H","NC","35.3254802","-81.6277310"
"936688P","NC","35.3242797","-81.6291900"
"936689W","NC","35.3243245","-81.6296600"
"936690R","NC","35.3231615","-81.6312970"
"936691X","NC","35.3232740","-81.6322190"
"936692E","NC","35.3260117","-81.6321940"
"936693L","NC","35.3267696","-81.6309220"
"937288A","NC","36.4250260","-77.6011800"
"937305N","NC","35.7311170","-78.8502860"
"937306V","NC","35.7996580","-78.6312050"
"937307C","NC","34.9854240","-80.5508770"
"937308J","NC","34.7940831","-79.5069691"
"937309R","NC","34.7454350","-79.3713260"
"937310K","NC","34.7686031","-79.4361531"
"937311S","NC","35.3730740","-81.8559930"
"937312Y","NC","34.9194470","-79.6573980"
"937320R","NC","35.2709720","-80.8904620"
"937327N","NC","35.2745210","-80.8950680"
"937328V","NC","35.9425220","-80.0196230"
"937333S","NC","35.0222390","-78.1024580"
"937334Y","NC","35.5943143","-80.2220223"
"937336M","NC","35.0751820","-78.8644790"
"937339H","NC","34.3413830","-78.2197420"
"937340C","NC","34.2599970","-78.0059990"
"937341J","NC","34.9562870","-79.9539360"
"937494M","NC","35.1049060","-80.7025970"
"937496B","NC","36.0265565","-82.3200021"
"937497H","NC","34.7487335","-79.3410811"
"937498P","NC","34.7601196","-78.9757111"
"937499W","NC","34.7081398","-78.9856401"
"937501V","NC","34.2261300","-77.9184640"
"937505X","NC","35.1051470","-80.7029000"
"937507L","NC","34.9050286","-79.7573571"
"937508T","NC","34.7573845","-79.3318951"
"937594S","NC","35.0344720","-78.8057440"
"937595Y","NC","35.0345750","-78.8061940"
"937598U","NC","35.84631250","-78.883824"
"937615H","NC","35.9286178","-82.0964841"
"937618D","NC","35.8598920","-78.5974330"
"937619K","NC","35.8558360","-78.6001920"
"937621L","NC","35.8556520","-78.5985720"
"937630K","NC","35.9230737","-82.0869440"
"937635U","NC","35.2722270","-80.9106850"
"937637H","NC","35.2666310","-80.9012000"
"937658B","NC","35.8093871","-77.3659692"
"937707V","NC","35.7087223","-078.8800113"
"937730P","NC","35.2751640","-80.9299620"
"937734S","NC","35.6589280","-77.3631150"
"937735Y","NC","35.6591473","-77.3630525"
"937743R","NC","36.4735630","-77.6451150"
"937768L","NC","35.7405890","-078.8445169"
"937833P","NC","35.1179860","-78.9329140"
"937837S","NC","34.3318560","-78.2176700"
"937845J","NC","35.2069900","-81.7592740"
"937846R","NC","35.9250940","-82.0856140"
"937850F","NC","34.2574222","-78.0798055"
"937851M","NC","34.2575527","-78.0800888"
"937856W","NC","34.278530","-77.979883"
"937898H","NC","35.3108000","-81.6026583"
"937899P","NC","35.3109480","-81.6029530"
"937900G","NC","34.2797466","-78.0607277"
"937901N","NC","34.2795749","-78.0602305"
"937902V","NC","34.2758638","-78.0491166"
"937945N","NC","35.2882430","-080.9649680"
"937946V","NC","35.2880890","-080.9647090"
"937952Y","NC","35.1218150","-78.9366170"
"937953F","NC","35.1216150","-78.9364170"
"937954M","NC","35.1220810","-78.9368380"
"937956B","NC","34.6721550","-79.1662660"
"937959W","NC","35.817651","-78.617646"
"937988G","NC","34.3570250","-77.8930170"
"937989N","NC","34.3581910","-77.8874470"
"937990H","NC","34.3582310","-77.8872170"
"937991P","NC","34.3678710","-77.8612970"
"938003P","NC","34.2550310","-78.0740990"
"938067B","NC","34.6595420","-78.9949820"
"938068H","NC","34.6454470","-78.9976970"
"938093R","NC","35.424883","-80.998833"
"938094X","NC","35.425119","-80.999144"
"938096L","NC","35.359125","-80.983214"
"938097T","NC","35.472108","-81.011097"
"938098A","NC","35.472517","-81.010939"
"938099G","NC","35.3292390","-80.9950860"
"938100Y","NC","35.355154","-80.978047"
"938101F","NC","35.355981","-80.976554"
"938102M","NC","35.3584340","-80.9755680"
"938105H","NC","35.4299720","-80.9470750"
"938154E","NC","34.985482","-80.40950640"
"938155L","NC","34.98550270","-80.40917870"
"938157A","NC","34.9972990","-78.1497370"
"938173J","NC","35.675595","-77.933739"
"938174R","NC","35.675377","-77.933870"
"938182H","NC","34.748379","-79.341446"
"938183P","NC","34.748172","-79.341685"
"938188Y","NC","34.868399","-79.652780"
"938189F","NC","34.868206","-79.652533"
"938210J","NC","36.3101531","-78.4061411"
"938212X","NC","35.06007010","-78.88436710"
"938257E","NC","34.254899","-77.942392"
"938258L","NC","34.254733","-77.942850"
"938288D","NC","35.845921","-77.088510"
"938351T","NC","35.8850810","-77.5540680"
"938352A","NC","35.8847960","-77.5543640"
"938369D","NC","35.9253640","-77.7551170"
"938413N","NC","35.8935840","-77.5352690"
"938456G","NC","36.2690280","-78.4011890"
"938486Y","NC","35.09001610","-78.90605960"
"938489U","NC","34.688504","-79.182372"
"938516N","NC","35.642814","-79.003975"
"942526B","NC","35.1916435","-78.7898168"
"942528P","NC","35.1668951","-78.8556817"
"942531X","NC","35.154146","-78.854557"
"942532E","NC","35.153979","-78.854727"
"942538V","NC","35.3981762","-78.0525925"
"942539C","NC","35.3944399","-78.0601204"
"942540W","NC","35.3902691","-78.0746301"
"942541D","NC","35.387903","-78.0813295"
"942542K","NC","35.3796190","-78.0872430"
"942553X","NC","35.364391","-77.895456"
"942554E","NC","35.3614504","-77.8854104"
"942556T","NC","35.3473468","-77.8551353"
"942559N","NC","35.27315315","-77.66599566"
"942560H","NC","35.2702985","-77.666186"
"942561P","NC","35.2662663","-77.6655968"
"942563D","NC","35.2677703","-77.6043117"
"942564K","NC","35.238131","-77.559674"
"942565S","NC","35.1924442","-77.3434291"
"942566Y","NC","35.1753432","-77.2758667"
"942567F","NC","35.1726479","-77.2652371"
"942568M","NC","35.1588946","-77.2109935"
"942569U","NC","35.1562402","-77.2005460"
"942570N","NC","35.1543698","-77.19316"
"942571V","NC","35.1540709","-77.1919831"
"942914A","NC","35.6917226","-80.42292"
"942915G","NC","35.9595730","-079.9994610"
"942916N","NC","35.9586730","-079.9999850"
"942917V","NC","35.9463720","-80.0190720"
"942918C","NC","35.9351577","-80.0298059"
"942923Y","NC","35.802377","-80.282821"
"942925M","NC","35.7751396","-80.3029072"
"942928H","NC","35.7663875","-80.3186582"
"942930J","NC","35.7379905","-80.3351661"
"942932X","NC","35.720897","-80.3706025"
"942935T","NC","35.7112364","-80.3794526"
"942936A","NC","35.7129449","-80.3755844"
"942941W","NC","35.689773","-80.4249774"
"942954X","NC","35.6818139","-80.4418816"
"942955E","NC","35.677299","-80.440957"
"942961H","NC","35.670197","-80.462355"
"942963W","NC","35.668928","-80.463658"
"942964D","NC","35.1421509","-77.1450573"
"942965K","NC","35.616701","-80.532708"
"942966S","NC","35.659396","-80.479185"
"942967Y","NC","35.641654","-80.46886"
"942968F","NC","35.535311","-80.361355"
"942969M","NC","35.507131","-80.329325"
"942971N","NC","35.4838837","-80.2843047"
"942972V","NC","35.4837071","-80.2836941"
"942973C","NC","35.4835714","-80.2833263"
"942974J","NC","35.4834176","-80.2829715"
"942975R","NC","35.4426424","-80.222225"
"942978L","NC","35.1358003","-77.1201007"
"942980M","NC","35.1357161","-77.119769"
"942981U","NC","35.1338347","-77.1112311"
"942986D","NC","35.13003","-77.098151"
"942988S","NC","35.129469","-77.093278"
"942989Y","NC","35.0948816","-77.0404385"
"942990T","NC","35.0942204","-77.0403084"
"942992G","NC","35.0938709","-77.0402288"
"942993N","NC","35.0936073","-77.0401576"
"942995C","NC","35.0934382","-77.0401052"
"942996J","NC","35.0912111","-77.0390118"
"942997R","NC","34.9928933","-76.9848189"
"944017L","NC","35.4396314","-78.8193806"
"944286D","NC","36.5408707","-79.3467481"
"944341B","NC","36.52290417","-78.89363136"
"944344W","NC","36.52715349","-78.89885318"
"944347S","NC","36.5302201","-78.8940829"
"944348Y","NC","36.4859781","-79.0626328"
"944362U","NC","36.4856654","-78.9568095"
"944363B","NC","36.4566742","-78.9510376"
"946836J","NC","35.7746004","-78.655436"
"946837R","NC","35.7591756","-78.6583232"
"946838X","NC","35.7556151","-78.6571987"
"946839E","NC","35.7042175","-78.663812"
"946840Y","NC","35.6851966","-78.6700197"
"946841F","NC","35.589234","-78.799836"
"946842M","NC","35.4811982","-78.8196260"
"946844B","NC","35.2660436","-78.7461545"
"946845H","NC","35.466149","-78.160247"
"946852T","NC","35.84339","-78.835134"
"946853A","NC","35.8111145","-078.8250697"
"946858J","NC","35.750888","-78.638196"
"946859R","NC","35.748163","-78.635306"
"946860K","NC","35.714194","-78.626517"
"946861S","NC","35.668577","-78.483745"
"946863F","NC","35.528128","-78.272105"
"946864M","NC","35.5280238","-78.2719156"
"946865U","NC","35.807365","-78.601321"
"946866B","NC","35.8103239","-78.6106825"
"946868P","NC","35.7967599","-78.6424560"
"946869W","NC","35.7966813","-78.6424926"
"946870R","NC","35.7966000","-78.6425250"
"946871X","NC","35.7887453","-78.6458150"
"946872E","NC","35.7885691","-78.6458460"
"946877N","NC","35.77778690","-78.64939770"
"946882K","NC","36.292729","-78.616421"
"946884Y","NC","36.1541425","-78.7222235"
"946885F","NC","36.0039383","-78.8448267"
"946886M","NC","35.9857823","-78.8607392"
"946887U","NC","35.9843069","-78.8614714"
"946890C","NC","35.971799","-78.870279"
"946892R","NC","36.0682061","-79.7870683"
"946894E","NC","36.0715840","-79.7705490"
"946895L","NC","36.0716150","-79.7703740"
"946897A","NC","36.0775403","-79.7576882"
"947027C","NC","36.082844","-79.757568"
"947030K","NC","36.084137","-79.757448"
"947037H","NC","36.1006410","-79.5013860"
"947038P","NC","36.107399","-79.480514"
"947039W","NC","36.0979960","-79.4384210"
"947040R","NC","36.0978860","-79.4383220"
"947041X","NC","36.0918130","-79.4325770"
"947042E","NC","36.0917260","-79.4324950"
"947043L","NC","36.082973","-79.410133"
"947045A","NC","36.098324","-79.292678"
"947049C","NC","36.069625","-79.106688"
"947052K","NC","36.0184936","-078.9500807"
"947053S","NC","36.0184380","-078.9499290"
"947054Y","NC","36.0183580","-078.9497430"
"947055F","NC","35.9971530","-78.9058270"
"947056M","NC","35.9869619","-79.0749999"
"947057U","NC","35.9866218","-79.0751608"
"947058B","NC","35.9071793","-79.0627302"
"947059H","NC","35.9071626","-79.0624723"
"947060C","NC","35.9071496","-79.0622418"
"947061J","NC","35.9070768","-79.0610629"
"947062R","NC","35.9070628","-79.060771"
"947063X","NC","35.907066","-79.060086"
"947064E","NC","36.5324690","-079.9137700"
"947065L","NC","36.4415450","-079.9305742"
"947066T","NC","36.34084539","-80.03909514"
"947067A","NC","36.3417734","-80.0430004"
"947068G","NC","36.2904675","-80.1388273"
"947069N","NC","36.1379602","-80.2323222"
"947070H","NC","36.1330909","-80.2330548"
"947072W","NC","36.1379600","-80.2323220"
"947078M","NC","36.1316640","-80.2330430"
"947081V","NC","36.1323016","-80.2353523"
"947082C","NC","36.1281912","-80.2334994"
"947084R","NC","36.1274063","-80.2335605"
"947085X","NC","36.277077","-80.0715219"
"947086E","NC","36.280614","-80.063135"
"947087L","NC","36.2820060","-80.0625740"
"947088T","NC","36.2822830","-80.0622940"
"947089A","NC","36.2825150","-80.0620580"
"947124L","NC","35.420714","-80.211253"
"947125T","NC","35.419218","-80.210684"
"947133K","NC","35.4276430","-80.1990540"
"947134S","NC","35.405995","-80.116941"
"947135Y","NC","35.4397040","-80.1696210"
"947138U","NC","35.412763","-80.116953"
"947144X","NC","35.5010724","-80.6212053"
"947145E","NC","35.451728","-80.618396"
"947150B","NC","35.3502474","-80.60594"
"947151H","NC","35.350312","-80.606144"
"947152P","NC","35.3537141","-80.610834"
"947153W","NC","35.376053","-80.6323339"
"947154D","NC","35.377558","-80.631164"
"947155K","NC","35.3339726","-80.6148051"
"947156S","NC","35.333893","-80.623909"
"947158F","NC","35.314137","-80.675752"
"947159M","NC","35.313751","-80.691009"
"947160G","NC","35.3118976","-080.7075137"
"947161N","NC","35.3118270","-080.7078020"
"947163C","NC","35.2483807","-80.8107693"
"947166X","NC","35.2477486","-80.8066062"
"947174P","NC","35.237786","-80.833734"
"947175W","NC","35.2334450","-80.8465290"
"947176D","NC","35.2333100","-080.8466210"
"947178S","NC","35.2317320","-080.8484460"
"947182G","NC","35.222834","-80.860092"
"947185C","NC","35.2223253","-80.8953244"
"947195H","NC","35.2383084","-80.841268"
"947196P","NC","35.241881","-80.836901"
"947197W","NC","35.2441306","-80.833949"
"947198D","NC","35.2469601","-80.8310481"
"947199K","NC","35.2583384","-80.8220863"
"947307E","NC","35.234118","-81.062777"
"947315W","NC","35.271678","-81.218695"
"947316D","NC","35.2847060","-81.2861290"
"947317K","NC","35.279279","-81.306465"
"947320T","NC","35.268558","-81.323406"
"947321A","NC","35.266858","-81.323571"
"947327R","NC","35.186494","-81.410358"
"947328X","NC","35.167691","-81.194758"
"947332M","NC","35.248154","-81.183925"
"947334B","NC","35.2140033","-81.3588744"
"947335H","NC","35.2158158","-81.3544709"
"947336P","NC","35.2142731","-81.3630812"
"947340E","NC","36.3832871","-79.6525895"
"947341L","NC","36.354436","-79.661224"
"947343A","NC","36.3219484","-79.6535762"
"947344G","NC","36.3195366","-79.6490575"
"947345N","NC","36.2681721","-79.6498306"
"947346V","NC","36.2677723","-79.6505301"
"947348J","NC","36.1818273","-79.724797"
"947349R","NC","36.1784876","-79.7241576"
"947351S","NC","36.122257","-79.779842"
"947352Y","NC","36.1126720","-79.7774860"
"947354M","NC","36.098399","-79.779476"
"947358P","NC","36.0996783","-79.775026"
"947359W","NC","36.1010148","-79.773023"
"947360R","NC","36.104449","-79.77058"
"947364T","NC","36.069098","-79.78876"
"947365A","NC","36.0694557","-79.788786"
"947366G","NC","36.0700991","-79.7887352"
"947367N","NC","36.0709317","-79.7887404"
"947368V","NC","36.5206988","-79.692599"
"947369C","NC","36.491721","-79.715573"
"947370W","NC","36.4898238","-79.717402"
"947371D","NC","36.4877597","-79.7185570"
"947374Y","NC","36.5174745","-79.717048"
"947376M","NC","36.513388","-79.752022"
"947377U","NC","36.512553","-79.753349"
"947378B","NC","36.508634","-79.756145"
"947380C","NC","36.038338","-79.880358"
"947383X","NC","36.014913","-79.900127"
"947385L","NC","35.997074","-79.925884"
"947386T","NC","35.993155","-79.934607"
"948133N","NC","34.880242","-76.922135"
"948136J","NC","34.8877108","-76.9018886"
"948137R","NC","34.889025","-76.899706"
"948141F","NC","34.8882345","-76.9044165"
"948150E","NC","34.892619","-76.901393"
"948744D","NC","35.52860645","-78.27825158"
"948790E","NC","36.4527318","-78.949965"
"949596P","NC","35.4689156","-80.1375546"
"949597W","NC","35.4722935","-80.1443164"
"949610H","NC","36.3290368","-78.5903924"
"949726J","NC","34.899528","-76.892452"
